"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","modo","gostou","id_cliente"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145.162033620536,-4.50008601362887,66.1310554826313,0,287564,1983,"g",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,178.168353155948,-6.11441856721938,65.6810413122579,17.3330823420019,92740,2020,"F",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91.757052085358,-5.2916616437793,69.337852642886,0,165309,2016,"B",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,99.5939130509322,-6.23439855936582,15.1080242196358,68.0768550510077,283543,2014,"N/A",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,137.821557153317,-4.37890824082253,60.7616591716241,0,302616,1977,"C",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,91.9511350168954,-7.01497951265323,84.3392604971611,0,170453,2021,"G#",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,109.439517136856,-8.65066359332404,12.378259945814,69.4555057250639,131798,2001,"b",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,92.6012169013767,-6.67373102393967,21.0867511146029,65.9475863174494,255124,1997,"N/A",TRUE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,123.358018127801,-9.87031242031505,41.2453372984311,0,491748,1972,"d",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,104.668756250737,-7.85680221518515,21.3896913616245,52.1169626208705,207413,1989,"d#",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,82.414165758204,-5.97510931904511,68.6965357318565,0,260688,2009,"B",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,122.460901071675,-7.23018319387,22.479605648638,0,172745,1957,"f",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,106.01314871322,-7.69852138554014,20.423846374492,70.1771257368753,283171,2004,"N/A",TRUE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,108.04797159389,-6.61499987526504,76.2510719479791,0,224036,2018,"G",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,112.462249345542,-12.1888851565856,74.0296950741215,0,184228,2006,"C",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78.8642217693478,-6.52940545865226,78.9456635725177,0,209281,2013,"D#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,98.1991139422692,-10.5006296695239,72.6811310406337,0,199852,2019,"a#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,89.2274220214461,-9.25698551958443,75.8148005301171,0,144459,2018,"a#",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,83.889712746851,-6.89302540202603,65.0906339728275,23.3988629730493,186961,2017,"a#",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,99.6717660642033,-10.98839135102,66.8255539551128,0,213611,2005,"d#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,74.4648554801826,-12.6623484350876,77.8738911519494,0,175112,2021,"g",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,104.312364557886,-8.76994568837705,68.7727871170034,0,218263,1988,"a#",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,97.5753969233458,-6.27175730318937,18.8524861672539,73.1148115534125,216999,1999,"A#",TRUE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,102.341103241822,-6.59813549719917,18.6009738829707,72.3403390522318,252411,2007,"a#",FALSE,"#ID9155"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,107.006797003106,-5.93509225343286,70.2305617105573,0,287746,2006,"d#",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,134.618208859441,-8.22813029701611,76.5963688616012,20.9874621062812,228075,2018,"F#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,96.6200295899545,-7.83782590988744,18.9338417183311,77.725324279354,250062,2003,"c",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105.261186084917,-8.80093308889924,73.8839502558,25.6734170227462,144882,1997,"G",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,122.21174536194,-17.0879720725666,49.915260163881,0,399348,1945,"F",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.2253147843,-8.6035387015067,77.0725857763175,21.0721159991966,222987,2004,"C",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.6400422474068,-6.97214250105974,74.6151099501426,0,222035,2014,"D#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.0610698036547,-9.7021755101349,74.7667788685764,0,215503,2015,"G#",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,111.146923090599,-5.74608647788211,15.0325800252102,87.5516199701799,232325,2001,"E",FALSE,"#ID9155"
"Eletrônica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,105.659656773093,-7.41456472760233,74.3314705726546,16.3100648349035,249408,2002,"C",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,81.4718989062564,-11.4360260887855,78.5820346067233,0,140326,2020,"D#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,118.514994289465,-14.1712743340314,69.9765937240175,0,196557,2021,"g",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,141.028629499017,-7.27867671250404,57.8716542610911,19.0336045881645,212131,2018,"c",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,94.1380331036809,-9.74139148655953,65.9324468609213,0,176653,2014,"a",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,94.143776351439,-7.50753151896997,74.0369503621881,0,175789,1989,"f",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,114.608872418793,-13.2903081377724,76.6352359865367,0,238410,2012,"f#",FALSE,"#ID9155"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,188.930391243182,-6.82992849685476,58.0170109688707,0,143282,2020,"D",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,90.1443422119644,-6.92169080227482,16.7445990742038,67.8776871976485,246240,2016,"A",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100.569371921859,-8.88334589019259,68.6590101431743,0,186815,2018,"B",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,115.937553643615,-10.3435186178176,65.3028155174464,0,317864,1994,"C#",TRUE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,117.10579691152,-13.6683688673457,33.3096066985584,0,275280,2006,"N/A",TRUE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,116.012910806593,-11.2074257413247,39.2119377059871,0,200688,2001,"a#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,131.534051143211,-6.22767310508187,76.5087506243209,0,266541,2002,"G#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,108.348690574987,-9.382721712618,74.3828586673085,0,170541,2016,"D",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,95.7764063757142,-7.13141813449215,74.1577266294113,0,196671,2000,"G#",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,88.6662095661978,-9.28085445163115,78.6332733446941,0,164031,2020,"d",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,96.4490163744955,-5.48249382475203,64.8815985741766,0,170042,2018,"e",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,157.12180729168,-6.20636096473512,54.9815876687652,0,143399,2020,"f",FALSE,"#ID9155"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,118.277683255197,-7.7263985404796,76.3716036921702,0,236877,2010,"D#",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,108.468479396459,-7.63831823082941,22.9861752344614,59.6311221507082,207344,2003,"a#",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,106.144719963398,-7.99175854538418,81.1213446560652,0,205795,2017,"A",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,80.3870781743251,-6.31081566703805,13.138845913519,61.4913630841015,256333,2012,"g",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,137.305641710511,-11.1104514131847,72.4430227294008,27.8104058956173,255260,1966,"C",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,81.3751547270938,-6.54663236969713,21.1808380371692,72.8844323871751,228232,2010,"f",TRUE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,129.869812009377,-7.98346704302327,76.5397410964879,19.7692447932544,291147,2006,"C",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,168.409362367164,-7.42494834053847,58.0400743793191,27.5397555001345,169115,2021,"F",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,121.739613106613,-9.28764235913729,39.8503575060339,0,358578,1976,"d",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,87.533802736599,-10.1314445300499,64.998755028172,0,184711,2018,"G#",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,105.902461796078,-7.87122540350737,79.732761190708,18.2974754299825,172937,1997,"d",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,104.954019354703,-5.65263130544126,72.5734378621832,21.2012504335299,287750,2001,"C#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.789482559158,-8.99394972045586,75.2076223482576,23.1251056568786,139703,1988,"e",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,108.752675101258,-13.0476248757771,75.3545882018856,0,234595,1999,"C#",FALSE,"#ID9155"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,152.951127060276,-7.29652024799993,69.2613479593837,24.551544135771,197512,2009,"b",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,101.008778537313,-7.04470255965767,26.8144939462631,67.256267023834,262656,2000,"d",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,82.1629813842939,-9.3493412403176,62.7753465676143,0,171982,2017,"d#",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,91.4965170862572,-10.2206332832676,66.3527283648984,40.3088776057396,295641,1998,"d#",TRUE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,114.54882037459,-8.25174450485157,78.067647948617,20.5862094489359,267677,2009,"d",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,93.4014158010231,-6.83608731956028,70.0385685208967,0,248561,2001,"a",TRUE,"#ID9155"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,136.354362952887,-7.40499170912542,68.4225259976052,0,256797,2020,"d",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75.7776277982628,-8.58585144368373,73.5079632948933,0,207042,2016,"A",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,82.0911931971625,-5.29679313308784,25.4322326309287,82.1249209877809,181996,2003,"N/A",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,112.395051303579,-6.46169287158654,58.0352743368448,21.8048617783924,203611,2021,"d#",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,100.53362267939,-6.27869365394021,19.3014881880841,85.1863728929253,240663,2003,"D#",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,90.3840186230328,-7.23610152846228,62.0166771021955,18.1300811040532,185158,2021,"d",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,119.215398006165,-7.64125274556226,37.6796922974956,0,455390,1967,"D#",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,136.461601868768,-7.17069493592451,67.9734642854277,0,298422,1987,"A#",TRUE,"#ID9155"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,96.3778306391408,-7.85020318242406,72.6288024477654,0,158572,2019,"B",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,97.4574809341887,-7.37524943873349,24.9772979119229,84.5926415122572,211783,2000,"g#",TRUE,"#ID9155"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,102.36820656669,-7.26920900861446,73.635740883444,0,292768,2011,"c",FALSE,"#ID9155"
"Nenhuma",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,116.757004488788,-8.34320625680197,75.4379001832339,23.5313105459686,285805,2007,"g",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,124.142317021781,-8.48444832741231,34.1147117256925,0,519803,1959,"f",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,134.119106665225,-7.78261876387644,78.0050401597691,22.3419349024416,266589,1989,"d",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,154.737073558614,-6.58377067554612,55.9388960377048,0,192041,2019,"d",TRUE,"#ID9155"
"Nenhuma",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101.171352225516,-5.80034913698128,69.4736895629795,0,219381,2002,"d",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,123.348495505739,-5.97238698669871,83.4085256593303,0,191929,2014,"G",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,123.796202117051,-9.39895600720001,72.0547101069149,0,186416,2016,"A",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,149.062371854469,-6.35118095280215,57.4511897678463,0,231600,2018,"E",FALSE,"#ID9155"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,92.7681806360924,-7.77593388720855,76.0545647114841,0,375700,2013,"N/A",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,129.446800942827,-6.73257550347319,65.8309050601457,0,108272,2021,"A",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,111.584128289454,-4.85534109098731,58.32076244301,0,174890,2020,"f#",TRUE,"#ID9155"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,114.032548610983,-6.01755348243562,74.0128313812884,0,248981,1998,"N/A",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,136.22265033297,-5.85890059905949,77.1631598507276,0,233429,2019,"c",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,103.787565542258,-6.68628495571531,21.5260664223528,69.167733506237,226961,2001,"g#",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,110.879639481111,-9.04246977275959,72.9406161584877,0,212773,1961,"b",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,109.540892514098,-7.29008874065084,61.2499317059083,0,200156,2018,"G",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,126.03090352762,-1.82156126007392,27.0622537738873,0,322863,1963,"A#",FALSE,"#ID9155"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,113.705577378121,-5.43791569876581,70.0004301024085,17.7482169447355,325631,2002,"e",FALSE,"#ID9155"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,106.292408082522,-7.38739433844702,70.4913831085765,0,348072,2009,"c",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,129.316152917935,-10.5989501322929,64.0116532837249,0,295630,1977,"f#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,104.016554523514,-10.8140280203049,81.6224272157183,0,211202,2011,"A#",FALSE,"#ID9155"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106.629431257858,-6.79793326844807,73.3509990895442,18.1265479371889,149564,2005,"e",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,51.2925475155986,-15.4722871397648,0,0,362594,2019,"N/A",FALSE,"#ID9155"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,125.957424389482,-7.29115680664129,73.4108104857071,0,340007,2008,"f",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,122.92872473979,-5.35773642362673,65.9305677930271,0,280155,2021,"d",TRUE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,123.352439852002,-6.8915460331544,71.0398704965252,37.6009398936009,318793,1990,"C",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,103.438322388814,-9.07020994284827,73.4917968349249,0,246260,2008,"g",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,136.025064691014,-9.80363032170381,81.1930517399952,0,196012,1987,"F",TRUE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,115.322044954856,-6.21578449723084,23.5912767736146,56.6574745866125,213932,2018,"d#",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,84.561870834835,-10.1839563119342,74.8331592793594,0,162227,1993,"a#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,120.733716004672,-5.9330957336868,53.6212650192182,0,197437,2019,"c",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,131.934515986245,-8.83369823669348,63.76445680253,0,184052,2018,"d",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,129.047441102763,-5.84365779794563,66.4078550933791,0,371262,2018,"c#",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,164.054445477881,-7.12894332494671,52.8350864142052,0,200534,2020,"d",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,111.401207259142,-6.99527710428282,53.5427974960329,17.8801722137299,155264,2018,"F#",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,111.429169559825,-5.94837916485688,22.7721759034345,74.3008097807363,252011,2004,"a#",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,94.6819183089077,-7.71561579867281,7.35946195654019,76.3511748853821,262533,2003,"N/A",TRUE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,109.413338394567,-7.38473068312516,16.5252061139855,72.3818039567279,170458,2007,"A",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,107.382117744082,-12.727756357408,76.2264063101536,0,245761,2001,"F",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,157.138021871054,-7.2007034262508,56.9268888896837,0,156170,2021,"D",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,102.767530396866,-5.34844304616491,73.1167217951077,0,247098,2006,"d#",FALSE,"#ID9155"
"Nenhuma",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,117.962234544462,-6.27970560942209,71.973049196716,0,233583,2002,"d#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116.307490942623,-7.48326639149568,81.4992174444617,0,175567,2014,"F",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,120.09127475045,-16.7788111967348,0,0,114250,1999,"N/A",TRUE,"#ID9155"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,136.627145441296,-8.03805960976442,72.6367673177495,21.0551895132605,161927,2014,"B",FALSE,"#ID9155"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84.9628051133674,-8.44931029556258,82.0845245353438,0,166319,2016,"G#",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,77.2631287042897,-10.0335130948501,77.3551649364346,0,225320,2020,"b",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.271514816439,-5.19044327315559,61.4265622427512,0,162391,2019,"g",FALSE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,103.200331721845,-7.19202534842876,9.75568678196056,69.233410465638,328450,2006,"N/A",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101.967929936211,-6.19243623679927,73.0735891092634,0,214148,1978,"c#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,128.833766787919,-6.91173057307946,63.945197708754,0,243826,2001,"C#",FALSE,"#ID9155"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,110.673962865666,-6.26290521340815,66.4222670728426,0,292550,1987,"g",FALSE,"#ID9155"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,107.789938549442,-7.59546751258565,68.2617221307566,0,254824,2000,"F",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,142.788832473781,-6.57161568445017,58.8224043847762,0,149237,2021,"b",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,74.1785370308585,-7.9607591538884,26.5927127992104,82.7850542517418,297977,2013,"A#",TRUE,"#ID9155"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,98.9860114487333,-8.95191483305821,65.0308694878263,0,171372,2011,"f",TRUE,"#ID9155"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,121.449743538775,-7.0316296989117,24.2730964781156,0,454386,1971,"G#",FALSE,"#ID9155"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,137.662130212007,-5.8449189437087,51.861385601635,21.3511126972255,201598,2020,"a#",FALSE,"#ID9155"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,90.0003690898749,-7.03899145504595,16.0483408888867,52.7483221195851,223308,2008,"A#",FALSE,"#ID9155"
